municipio;id;nome;cod_importacao
3129509;312950915;Tobati;15
3129608;312960805;Ibiaí;05
3129608;312960815;Bom Jesus da Vereda;15
3129657;312965705;Ibiracatu;05
3129657;312965710;Bonança;10
3129657;312965715;Campo Alegre de Minas;15
3129707;312970705;Ibiraci;05
3129806;312980605;Ibirité;05
3129806;312980610;Parque Durval de Barros;10
3129905;312990505;Ibitiúra de Minas;05
3130002;313000205;Ibituruna;05
3130051;313005105;Icaraí de Minas;05
3130101;313010105;Igarapé;05
3130200;313020005;Igaratinga;05
3130200;313020010;Antunes;10
3130309;313030905;Iguatama;05
3130309;313030915;Corguinhos;15
3130408;313040805;Ijaci;05
3130507;313050705;Ilicínea;05
3130556;313055605;Imbé de Minas;05
3130556;313055610;Manducas;10
3130556;313055615;Graçópolis;15
3130606;313060605;Inconfidentes;05
3130655;313065505;Indaiabira;05
3130655;313065510;Barra de Alegria;10
3130705;313070505;Indianópolis;05
3130804;313080405;Ingaí;05
3130903;313090305;Inhapim;05
3130903;313090307;Bom Jesus do Rio Preto;07
3130903;313090310;Itajutiba;10
3130903;313090313;Jerusalém;13
3130903;313090316;Macadame;16
3130903;313090319;Novo Horizonte de Inhapim;19
3130903;313090321;Santo Antônio do Alegre;21
3130903;313090323;São Tomé de Minas;23
3130903;313090325;Tabajara;25
3130903;313090330;Córrego Januário;30
3130903;313090335;São José do Peixe de Inhapim;35
3130903;313090340;São José do Taquaral;40
3131000;313100005;Inhaúma;05
3131109;313110905;Inimutaba;05
3131109;313110910;Gentil de Matos;10
3131158;313115805;Ipaba;05
3131158;313115815;Vale Verde de Minas;15
3131158;313115820;Boachá;20
3131208;313120805;Ipanema;05
3131307;313130705;Ipatinga;05
3131307;313130710;Barra Alegre;10
3131406;313140605;Ipiaçu;05
3131505;313150505;Ipuiúna;05
3131604;313160405;Iraí de Minas;05
3131703;313170305;Itabira;05
3131703;313170310;Ipoema;10
3131703;313170315;Senhora do Carmo;15
3131802;313180205;Itabirinha;05
3131802;313180210;Boa União de Itabirinha;10
3131802;313180215;São Sebastião do Itabira;15
3131901;313190105;Itabirito;05
3131901;313190110;Acuruí;10
3131901;313190115;Bação;15
3131901;313190120;São Gonçalo do Monte;20
3132008;313200805;Itacambira;05
3132008;313200810;São José do Rio Preto de Minas;10
3132107;313210705;Itacarambi;05
3132206;313220605;Itaguara;05
3132305;313230505;Itaipé;05
3132404;313240405;Itajubá;05
3132404;313240460;Lourenço Velho;60
3132503;313250305;Itamarandiba;05
3132503;313250313;Contrato;13
3132503;313250314;Dom Serafim;14
3132503;313250315;Padre João Afonso;15
3132503;313250320;Penha de França;20
3132503;313250325;Santa Joana;25
3132503;313250330;Santa Luzia de Minas;30
3132503;313250335;Várzea de Santo Antônio;35
3132602;313260205;Itamarati de Minas;05
3132701;313270105;Itambacuri;05
3132701;313270110;Frei Serafim;10
3132701;313270115;Guarataia;15
3132800;313280005;Itambé do Mato Dentro;05
3132909;313290905;Itamogi;05
3133006;313300605;Itamonte;05
3133105;313310505;Itanhandu;05
3133204;313320405;Itanhomi;05
3133204;313320415;Edgard Melo;15
3133204;313320420;Santa Luzia do Carneiro;20
3133204;313320425;São Francisco do Jataí;25
3133303;313330305;Itaobim;05
3133402;313340205;Itapagipe;05
3133501;313350105;Itapecerica;05
3133501;313350110;Lamounier;10
3133501;313350115;Marilândia;15
3133501;313350120;Neolândia;20
3133600;313360005;Itapeva;05
3133600;313360010;Areias de Itapeva;10
3133600;313360035;Tropical Flores;35
3133709;313370905;Itatiaiuçu;05
3133709;313370910;Santa Terezinha de Minas;10
3133758;313375805;Itaú de Minas;05
3133808;313380805;Itaúna;05
3133907;313390705;Itaverava;05
3133907;313390710;Monsenhor Isidro;10
3134004;313400405;Itinga;05
3134004;313400410;Jacaré;10
3134004;313400420;Taquaral de Minas;20
3134103;313410305;Itueta;05
3134103;313410310;Quatituba;10
3134202;313420205;Ituiutaba;05
3134301;313430105;Itumirim;05
3134301;313430110;Macuco de Minas;10
3134301;313430120;Rosário do Rio Grande;20
3134400;313440005;Iturama;05
3134400;313440010;Alexandrita;10
3134509;313450905;Itutinga;05
3134608;313460805;Jaboticatubas;05
3134608;313460810;Almeida;10
3134608;313460815;São José da Serra;15
3134707;313470705;Jacinto;05
3134707;313470707;Avaí do Jacinto;07
3134707;313470710;Jaguarão;10
3134806;313480605;Jacuí;05
3134905;313490505;Jacutinga;05
3134905;313490510;São Sebastião dos Robertos;10
3134905;313490515;Sapucaí;15
3134905;313490520;São Luiz Gonzaga;20
3135001;313500105;Jaguaraçu;05
3135001;313500116;Lagoa de Pau;16
3135001;313500120;Lavrinha de Jaguaraçu;20
3135050;313505005;Jaíba;05
3135076;313507605;Jampruca;05
3135076;313507615;São Sebastião do Barroso;15
3135100;313510005;Janaúba;05
3135100;313510010;Barreiro da Raiz;10
3135100;313510015;Quem-Quem;15
3135100;313510020;Vila Nova dos Poções;20
3135209;313520905;Januária;05
3135209;313520915;Brejo do Amparo;15
3135209;313520925;Levinópolis;25
3135209;313520933;Pandeiros;33
3135209;313520935;Riacho da Cruz;35
3135209;313520940;São Joaquim;40
3135209;313520945;Tejuco;45
3135209;313520950;Várzea Bonita;50
3135308;313530805;Japaraíba;05
3135357;313535705;Japonvar;05
3135357;313535720;Nova Minda;20
3135407;313540705;Jeceaba;05
3135407;313540710;Bituri;10
3135407;313540715;Caetano Lopes;15
3135407;313540720;Machados de Minas;20
3135456;313545605;Jenipapo de Minas;05
3135506;313550605;Jequeri;05
3135506;313550610;Grota;10
3135506;313550615;Piscamba;15
3135506;313550617;Pouso Alegre da Mata;17
3135506;313550620;São Vicente do Grama;20
3135605;313560505;Jequitaí;05
3135605;313560510;Barrocão de Jequitaí;10
3135704;313570405;Jequitibá;05
3135704;313570410;Doutor Campolina;10
3135803;313580305;Jequitinhonha;05
3135803;313580310;Guaranilândia;10
3135803;313580315;São Pedro do Jequitinhonha;15
3135902;313590205;Jesuânia;05
3136009;313600905;Joaíma;05
3136009;313600907;Giru;07
3136108;313610805;Joanésia;05
3136207;313620705;João Monlevade;05
3136306;313630605;João Pinheiro;05
3136306;313630610;Caatinga;10
3136306;313630615;Canabrava;15
3136306;313630617;Luizlândia do Oeste;17
3136306;313630620;Olhos d'Água do Oeste;20
3136306;313630623;Santa Luzia da Serra;23
3136306;313630625;Veredas;25
3136405;313640505;Joaquim Felício;05
3136504;313650405;Jordânia;05
3136504;313650410;Estrela de Jordânia;10
3136520;313652005;José Gonçalves de Minas;05
3136553;313655305;José Raydan;05
3136579;313657905;Josenópolis;05
3136603;313660305;Nova União;05
3136652;313665205;Juatuba;05
3136652;313665210;Boa Vista da Serra;10
3136652;313665215;Francelinos;15
3136702;313670205;Juiz de Fora;05
3136702;313670260;Rosário de Minas;60
3136702;313670270;Sarandira;70
3136702;313670280;Torreões;80
3136702;313670282;Caetés de Minas;82
3136702;313670284;Humaitá de Minas;84
3136702;313670286;Monte Verde de Minas;86
3136702;313670288;Penido;88
3136702;313670290;Valadares;90
3136801;313680105;Juramento;05
3136900;313690005;Juruaia;05
3136900;313690010;Mata do Sino;10
3136959;313695905;Juvenília;05
3136959;313695915;Monte Rei;15
3136959;313695920;Porto Agrário;20
3137007;313700705;Ladainha;05
3137007;313700710;Concórdia do Mucuri;10
3137106;313710605;Lagamar;05
3137106;313710620;São Brás de Minas;20
3137205;313720505;Lagoa da Prata;05
3137205;313720515;Martins Guimarães;15
3137304;313730405;Lagoa dos Patos;05
3137403;313740305;Lagoa Dourada;05
3137502;313750205;Lagoa Formosa;05
3137502;313750207;Limeira de Minas;07
3137502;313750210;Monjolinho de Minas;10
3137536;313753605;Lagoa Grande;05
3137601;313760105;Lagoa Santa;05
3137601;313760114;Lagoinha de Fora;14
3137601;313760115;Lapinha;15
3137700;313770005;Lajinha;05
3137700;313770020;Prata de Lajinha;20
3137809;313780905;Lambari;05
3137908;313790805;Lamim;05
3138005;313800505;Laranjal;05
3138005;313800510;São João da Sapucaia;10
3138104;313810405;Lassance;05
3138203;313820305;Lavras;05
3138302;313830205;Leandro Ferreira;05
3138351;313835105;Leme do Prado;05
3138351;313835110;Acauã de Minas;10
3138351;313835120;Posses;20
3138401;313840105;Leopoldina;05
3138401;313840110;Abaíba;10
3138401;313840115;Piacatuba;15
3138401;313840120;Providência;20
3138401;313840125;Ribeiro Junqueira;25
3138401;313840130;Tebas;30
3138500;313850005;Liberdade;05
3138609;313860905;Lima Duarte;05
3138609;313860910;Conceição da Ibitipoca;10
3138609;313860915;São Domingos da Bocaina;15
3138609;313860920;São José dos Lopes;20
3138609;313860925;Manejo;25
3138609;313860930;Orvalho;30
3138625;313862505;Limeira do Oeste;05
3138658;313865805;Lontra;05
3138658;313865815;Umbuzeiro;15
3138674;313867405;Luisburgo;05
3138682;313868205;Luislândia;05
3138682;313868225;São Judas Tadeu de Minas;25
3138708;313870805;Luminárias;05
3138807;313880705;Luz;05
3138807;313880710;Esteios;10
3138906;313890605;Machacalis;05
3139003;313900305;Machado;05
3139003;313900310;Douradinho;10
3139102;313910205;Madre de Deus de Minas;05
3139201;313920105;Malacacheta;05
3139201;313920120;Jaguaritira;20
3139201;313920125;Junco de Minas;25
3139201;313920130;Santo Antônio do Mucuri;30
3139250;313925005;Mamonas;05
3139250;313925010;Barrinha;10
3139300;313930005;Manga;05
3139300;313930020;Nhandutiba;20
3139300;313930030;São José das Traíras;30
3139300;313930035;Brejo de São Caetano;35
3139409;313940905;Manhuaçu;05
3139409;313940907;Dom Corrêa;07
3139409;313940911;Ponte do Silva;11
3139409;313940913;Palmeiras do Manhuaçu;13
3139409;313940914;Realeza;14
3139409;313940925;São Pedro do Avaí;25
3139409;313940930;São Sebastião do Sacramento;30
3139409;313940940;Vilanova;40
3139409;313940945;Santo Amaro de Minas;45
3139508;313950805;Manhumirim;05
3139607;313960705;Mantena;05
3139607;313960710;Barra do Ariranha;10
3139607;313960715;Limeira de Mantena;15
3139706;313970605;Maravilhas;05
3139805;313980505;Mar de Espanha;05
3139805;313980510;Engenho Novo;10
3139805;313980515;Saudade;15
3139904;313990405;Maria da Fé;05
3139904;313990410;Pintos Negreiros;10
3139904;313990415;São João de Maria da Fé;15
3139904;313990420;Posses de Maria da Fé;20
3139904;313990425;Mata do Isidoro;25
3140001;314000105;Mariana;05
3140001;314000110;Bandeirantes;10
3140001;314000115;Cachoeira do Brumado;15
3140001;314000120;Camargos;20
3140001;314000125;Cláudio Manuel;25
3140001;314000130;Furquim;30
3140001;314000135;Monsenhor Horta;35
3140001;314000140;Padre Viegas;40
3140001;314000145;Passagem de Mariana;45
3140001;314000150;Santa Rita Durão;50
3140100;314010005;Marilac;05
3140159;314015905;Mário Campos;05
3140209;314020905;Maripá de Minas;05
3140308;314030805;Marliéria;05
3140308;314030815;Cava Grande;15
3140407;314040705;Marmelópolis;05
3140506;314050605;Martinho Campos;05
3140506;314050610;Alberto Isaacson;10
3140506;314050615;Ibitira;15
3140506;314050620;Buriti Grande;20
3140530;314053005;Martins Soares;05
3140530;314053020;Pinheiro de Minas;20
3140555;314055505;Mata Verde;05
3140605;314060505;Materlândia;05
3140704;314070405;Mateus Leme;05
3140704;314070410;Azurita;10
3140704;314070420;Serra Azul;20
3140803;314080305;Matias Barbosa;05
3140852;314085205;Matias Cardoso;05
3140852;314085235;Rio Verde de Minas;35
3140902;314090205;Matipó;05
3140902;314090210;Padre Fialho;10
3141009;314100905;Mato Verde;05
3141009;314100910;São João do Bonito;10
3141108;314110805;Matozinhos;05
3141108;314110810;Mocambeiro;10
3141207;314120705;Matutina;05
3141306;314130605;Medeiros;05
3141405;314140505;Medina;05
3141405;314140510;Tuparecê;10
3141504;314150405;Mendes Pimentel;05
3141603;314160305;Mercês;05
3141702;314170205;Mesquita;05
3141702;314170211;Barra Grande de Mesquita;11
3141801;314180105;Minas Novas;05
3141801;314180106;Baixa Quente;06
3141801;314180115;Cruzinha;15
3141801;314180120;Lagoa Grande de Minas Novas;20
3141801;314180125;Ribeirão da Folha;25
3141900;314190005;Minduri;05
3142007;314200705;Mirabela;05
3142007;314200710;Muquém;10
3142007;314200720;São Bento de Mirabela;20
3142106;314210605;Miradouro;05
3142106;314210610;Serrania do Brigadeiro;10
3142106;314210615;Varginha de Miradouro;15
3142106;314210620;Santa Cruz do Monte Alverne;20
3142106;314210625;Santa Bárbara de Miradouro;25
3142205;314220505;Miraí;05
3142205;314220510;Dores da Vitória;10
3142205;314220520;São José do Alegre de Miraí;20
3142205;314220525;Santo Antônio do Rio Preto;25
3142254;314225405;Miravânia;05
3142254;314225410;Brejão de Miravânia;10
3142254;314225415;Panelinhas;15
3142254;314225420;Virgínio;20
3142304;314230405;Moeda;05
3142304;314230410;Coco;10
3142403;314240305;Moema;05
3142502;314250205;Monjolos;05
3142502;314250210;Rodeador;10
3142601;314260105;Monsenhor Paulo;05
3142700;314270005;Montalvânia;05
3142700;314270020;Pitarana;20
3142700;314270025;São Sebastião dos Poções;25
3142700;314270030;Capitania;30
3142809;314280905;Monte Alegre de Minas;05
3142908;314290805;Monte Azul;05
3142908;314290816;Novo Riachinho;16
3143005;314300505;Monte Belo;05
3143005;314300510;Juréia;10
3143005;314300515;Santa Cruz da Aparecida;15
3143104;314310405;Monte Carmelo;05
3143104;314310410;Celso Bueno;10
3143153;314315305;Monte Formoso;05
3143203;314320305;Monte Santo de Minas;05
3143203;314320310;Milagre;10
3143302;314330205;Montes Claros;05
3143302;314330208;Aparecida do Mundo Novo;08
3143302;314330210;Ermidinha;10
3143302;314330215;Miralta;15
3143302;314330220;Nova Esperança;20
3143302;314330222;Panorâmica;22
3143302;314330225;Santa Rosa de Lima;25
3143302;314330230;São João da Vereda;30
3143302;314330235;São Pedro da Garça;35
3143302;314330240;Vila Nova de Minas;40
3143302;314330246;Pedra Preta dos Montes;46
3143401;314340105;Monte Sião;05
3143401;314340110;Mococa das Gerais;10
3143450;314345005;Montezuma;05
3143450;314345010;Areião de Minas;10
3143500;314350005;Morada Nova de Minas;05
3143500;314350010;Frei Orlando;10
3143609;314360905;Morro da Garça;05
3143708;314370805;Morro do Pilar;05
3143807;314380705;Munhoz;05
3143906;314390605;Muriaé;05
3143906;314390610;Belisário;10
3143906;314390615;Boa Família;15
3143906;314390620;Bom Jesus da Cachoeira;20
3143906;314390625;Itamuri;25
3143906;314390630;Pirapanema;30
3143906;314390640;Vermelho;40
3144003;314400305;Mutum;05
3144003;314400310;Centenário;10
3144003;314400312;Imbiruçu;12
3144003;314400315;Ocidente;15
3144003;314400320;Roseiral;20
3144003;314400325;São Francisco do Humaitá;25
3144003;314400330;Santa Rita do Mutum;30
3144102;314410205;Muzambinho;05
3144102;314410210;Moçambo;10
3144201;314420105;Nacip Raydan;05
3144300;314430005;Nanuque;05
3144300;314430010;Vila Pereira;10
3144300;314430015;Vila Gabriel Passos;15
3144359;314435905;Naque;05
3144375;314437505;Natalândia;05
3144409;314440905;Natércia;05
3144508;314450805;Nazareno;05
3144607;314460705;Nepomuceno;05
3144607;314460720;Nazaré de Minas;20
3144607;314460725;Santo Antônio do Cruzeiro;25
3144656;314465605;Ninheira;05
3144672;314467205;Nova Belém;05
3144672;314467220;Santo Antônio de Nova Belém;20
3144706;314470605;Nova Era;05
3144805;314480505;Nova Lima;05
3144904;314490405;Nova Módica;05
3145000;314500005;Nova Ponte;05
3145059;314505905;Nova Porteirinha;05
3145109;314510905;Nova Resende;05
3145109;314510910;Petúnia;10
3145208;314520805;Nova Serrana;05
3145208;314520810;Boa Vista de Minas;10
3145307;314530705;Novo Cruzeiro;05
3145307;314530710;Lufa;10
3145307;314530715;Novilhona;15
3145307;314530720;Queixada;20
3145356;314535605;Novo Oriente de Minas;05
3145372;314537205;Novorizonte;05
3145372;314537210;Campo Verde de Minas;10
3145406;314540605;Olaria;05
3145406;314540610;São Sebastião da Vista Alegre;10
3145455;314545505;Olhos-d'Água;05
3145455;314545510;Ribeirão de Santo Agostinho;10
3145455;314545515;Três Dias;15
3145455;314545520;Pimenta de São Serafim;20
3145505;314550505;Olímpio Noronha;05
3145604;314560405;Oliveira;05
3145604;314560410;Morro do Ferro;10
3145703;314570305;Oliveira Fortes;05
3145802;314580205;Onça de Pitangui;05
3145802;314580210;Capoeira Grande;10
3145802;314580215;Jaguara de Minas;15
3145851;314585105;Oratórios;05
3145877;314587705;Orizânia;05
3145901;314590105;Ouro Branco;05
3146008;314600805;Ouro Fino;05
3146008;314600810;Crisólia;10
3146008;314600815;São José do Mato Dentro;15
3146107;314610705;Ouro Preto;05
3146107;314610710;Amarantina;10
3146107;314610715;Antônio Pereira;15
3146107;314610720;Cachoeira do Campo;20
3146107;314610725;Engenheiro Correia;25
3146107;314610730;Glaura;30
3146107;314610734;Lavras Novas;34
3146107;314610735;Miguel Burnier;35
3146107;314610740;Rodrigo Silva;40
3146107;314610745;Santa Rita de Ouro Preto;45
3146107;314610750;Santo Antônio do Leite;50
3146107;314610752;Santo Antônio do Salto;52
3146107;314610755;São Bartolomeu;55
3146206;314620605;Ouro Verde de Minas;05
3146255;314625505;Padre Carvalho;05
3146305;314630505;Padre Paraíso;05
3146404;314640405;Paineiras;05
3146404;314640410;Poções de Paineiras;10
3146503;314650305;Pains;05
3146503;314650310;Vila Costina;10
3146552;314655205;Pai Pedro;05
3146552;314655225;Vila Sudário;25
3146602;314660205;Paiva;05
3146701;314670105;Palma;05
3146701;314670110;Cisneiros;10
3146701;314670115;Itapiruçu;15
3146750;314675005;Palmópolis;05
3146750;314675010;Dois de Abril;10
3146909;314690905;Papagaios;05
3147006;314700605;Paracatu;05
3147105;314710505;Pará de Minas;05
3147105;314710510;Ascensão;10
3147105;314710515;Carioca;15
3147105;314710520;Córrego do Barro;20
3147105;314710522;Tavares de Minas;22
3147105;314710525;Torneiros;25
3147204;314720405;Paraguaçu;05
3147204;314720410;Guaipava;10
3147303;314730305;Paraisópolis;05
3147303;314730310;Costas;10
3147402;314740205;Paraopeba;05
3147501;314750105;Passabém;05
3147600;314760005;Passa Quatro;05
3147600;314760010;Pé do Morro;10
3147600;314760015;Pinheirinhos;15
3147709;314770905;Passa Tempo;05
3147808;314780805;Passa Vinte;05
3147907;314790705;Passos;05
3147956;314795605;Patis;05
3148004;314800405;Patos de Minas;05
3148004;314800410;Bom Sucesso de Patos;10
3148004;314800415;Chumbo;15
3148004;314800420;Major Porto;20
3148004;314800425;Pindaíbas;25
3148004;314800427;Pilar;27
3148004;314800430;Santana de Patos;30
3148004;314800435;Alagoas;35
3148103;314810305;Patrocínio;05
3148103;314810310;Salitre de Minas;10
3148103;314810313;Santa Luzia dos Barros;13
3148103;314810315;São João da Serra Negra;15
3148103;314810320;Silvano;20
3148202;314820205;Patrocínio do Muriaé;05
3148301;314830105;Paula Cândido;05
3148301;314830110;Airões;10
3148400;314840005;Paulistas;05
3148509;314850905;Pavão;05
3148509;314850910;Nova Limeira;10
3148608;314860805;Peçanha;05
3148608;314860815;Santa Teresa do Bonito;15
3148707;314870705;Pedra Azul;05
3148707;314870710;Araçaji de Minas;10
3148756;314875605;Pedra Bonita;05
3148806;314880605;Pedra do Anta;05
3148905;314890505;Pedra do Indaiá;05
3149002;314900205;Pedra Dourada;05
3149101;314910105;Pedralva;05
3149150;314915005;Pedras de Maria da Cruz;05
3149150;314915010;São Pedro das Tabocas;10
3149200;314920005;Pedrinópolis;05
3149309;314930905;Pedro Leopoldo;05
3149309;314930910;Doutor Lund;10
3149309;314930915;Fidalgo;15
3149309;314930917;Lagoa de Santo Antônio;17
3149309;314930920;Vera Cruz de Minas;20
3149408;314940805;Pedro Teixeira;05
3149507;314950705;Pequeri;05
3149606;314960605;Pequi;05
3149705;314970505;Perdigão;05
3149804;314980405;Perdizes;05
3149903;314990305;Perdões;05
3149952;314995205;Periquito;05
3149952;314995215;Pedra Corrida;15
3149952;314995220;São Sebastião do Baixio;20
3150000;315000005;Pescador;05
3150109;315010905;Piau;05
3150158;315015805;Piedade de Caratinga;05
3150208;315020805;Piedade de Ponte Nova;05
3150307;315030705;Piedade do Rio Grande;05
3150307;315030720;Paraíso da Piedade;20
3150307;315030725;Santo Antônio do Porto;25
3150406;315040605;Piedade dos Gerais;05
3150406;315040610;Medeiros dos Gerais;10
3150505;315050505;Pimenta;05
3150505;315050510;Santo Hilário;10
3150539;315053905;Pingo-d'Água;05
3150570;315057005;Pintópolis;05
3150570;315057035;Vila Acari;35
3150604;315060405;Piracema;05
3150703;315070305;Pirajuba;05
3150802;315080205;Piranga;05
3150802;315080210;Pinheiros Altos;10
3150802;315080215;Santo Antônio do Pirapetinga;15
3150802;315080220;Santo Antônio dos Quilombolas;20
3150901;315090105;Piranguçu;05
3151008;315100805;Piranguinho;05
3151008;315100810;Olegário Maciel;10
3151008;315100820;Santa Bárbara do Sapucaí;20
3151107;315110705;Pirapetinga;05
3151107;315110710;Caiapó;10
3151107;315110720;Valão Quente;20
3151206;315120605;Pirapora;05
3151305;315130505;Piraúba;05
3151404;315140405;Pitangui;05
3151503;315150305;Piumhi;05
3151602;315160205;Planura;05
3151701;315170105;Poço Fundo;05
3151701;315170110;Paiolinho;10
3151800;315180005;Poços de Caldas;05
3151909;315190905;Pocrane;05
3151909;315190910;Assaraí;10
3151909;315190915;Barra da Figueira;15
3152006;315200605;Pompéu;05
3152006;315200610;Silva Campos;10
3152105;315210505;Ponte Nova;05
3152105;315210513;Rosário do Pontal;13
3152105;315210515;Vau-Açu;15
3152131;315213105;Ponto Chique;05
3152170;315217005;Ponto dos Volantes;05
3152170;315217020;Santana do Araçuaí;20
3152204;315220405;Porteirinha;05
3152204;315220410;Gorutuba;10
3152204;315220412;Mocambinho;12
3152204;315220414;Paciência;14
3152204;315220416;Mulungu de Minas;16
3152204;315220422;Serra Branca de Minas;22
3152204;315220423;Tanque de Porteirinha;23
3152204;315220425;Tocandira;25
3152303;315230305;Porto Firme;05
3152402;315240205;Poté;05
3152402;315240207;Sucanga;07
3152402;315240210;Valão;10
3152501;315250105;Pouso Alegre;05
3152501;315250110;Sao José do Pântano;10
3152600;315260005;Pouso Alto;05
3152600;315260010;Santana do Capivari;10
3152709;315270905;Prados;05
3152808;315280805;Prata;05
3152808;315280810;Jardinésia;10
3152808;315280815;Patrimônio;15
3152907;315290705;Pratápolis;05
3153004;315300405;Pratinha;05
3153103;315310305;Presidente Bernardes;05
3153202;315320205;Presidente Juscelino;05
3153301;315330105;Presidente Kubitschek;05
3153400;315340005;Presidente Olegário;05
3153400;315340010;Galena;10
3153400;315340020;Ponte Firme;20
3153400;315340030;Santiago de Minas;30
3153509;315350905;Alto Jequitibá;05
3153509;315350925;Padre Júlio Maria;25
3153608;315360805;Prudente de Morais;05
3153707;315370705;Quartel Geral;05
3153707;315370710;Quartel de São João;10
3153806;315380605;Queluzito;05
3153905;315390505;Raposos;05
3154002;315400205;Raul Soares;05
3154002;315400210;Bicuíba;10
3154002;315400215;Santana do Tabuleiro;15
3154002;315400220;São Sebastião do Óculo;20
3154002;315400225;São Vicente da Estrela;25
3154002;315400235;Vermelho Velho;35
3154101;315410105;Recreio;05
3154101;315410110;Angaturama;10
3154101;315410115;Conceição da Boa Vista;15
3154150;315415005;Reduto;05
3154150;315415020;Jaguaraí;20
3154200;315420005;Resende Costa;05
3154200;315420010;Jacarandira;10
3154309;315430905;Resplendor;05
3154309;315430910;Bom Pastor;10
3154309;315430915;Calixto;15
3154309;315430920;Campo Alegre de Minas;20
3154309;315430925;Independência;25
3154309;315430930;Nicolândia;30
3154408;315440805;Ressaquinha;05
3154408;315440807;Canjamba;07
3154408;315440830;Simão Tamm;30
3154408;315440835;Vargem do Amargoso;35
3154408;315440840;Peixoto;40
3154457;315445705;Riachinho;05
3154507;315450705;Riacho dos Machados;05
3154507;315450710;Bem-Querer;10
3154606;315460605;Ribeirão das Neves;05
3154606;315460610;Justinópolis;10
3154705;315470505;Ribeirão Vermelho;05
3154804;315480405;Rio Acima;05
3154903;315490305;Rio Casca;05
3154903;315490310;Jurumirim;10
3155009;315500905;Rio Doce;05
3155108;315510805;Rio do Prado;05
3155108;315510820;Vila Formosa de Minas;20
3155207;315520705;Rio Espera;05
3155207;315520710;Piranguita;10
3155207;315520715;Rio Melo;15
3155306;315530605;Rio Manso;05
3155306;315530607;Bernardas;07
3155306;315530610;Souza;10
3155405;315540505;Rio Novo;05
3155504;315550405;Rio Paranaíba;05
3155504;315550410;Abaeté dos Mendes;10
3155603;315560305;Rio Pardo de Minas;05
3155603;315560325;Serra Nova;25
3155702;315570205;Rio Piracicaba;05
3155702;315570210;Conceição de Piracicaba;10
3155702;315570215;Padre Pinto;15
3155801;315580105;Rio Pomba;05
3155900;315590005;Rio Preto;05
3156007;315600705;Rio Vermelho;05
3156007;315600710;Pedra Menina;10
3156106;315610605;Ritápolis;05
3156205;315620505;Rochedo de Minas;05
3156304;315630405;Rodeiro;05
3156403;315640305;Romaria;05
3156452;315645205;Rosário da Limeira;05
3156452;315645210;Ancorado;10
3156502;315650205;Rubelita;05
3156502;315650210;Amparo do Sítio;10
3156502;315650215;Lagoa de Baixo;15
3156601;315660105;Rubim;05
3156601;315660110;Itapiru;10
3156700;315670005;Sabará;05
3156700;315670010;Carvalho de Brito;10
3156700;315670015;Mestre Caetano;15
3156700;315670020;Ravena;20
3156809;315680905;Sabinópolis;05
3156809;315680910;Euxenita;10
3156809;315680915;Quilombo;15
3156908;315690805;Sacramento;05
3156908;315690810;Desemboque;10
3157005;315700505;Salinas;05
3157005;315700510;Ferreirópolis;10
3157005;315700525;Nova Matrona;25
3157005;315700535;Nova Fátima de Salinas;35
3157104;315710405;Salto da Divisa;05
3157203;315720305;Santa Bárbara;05
3157203;315720310;Barra Feliz;10
3157203;315720315;Brumal;15
3157203;315720325;Conceição do Rio Acima;25
3157203;315720330;Florália;30
3157252;315725205;Santa Bárbara do Leste;05
3157278;315727805;Santa Bárbara do Monte Verde;05
3157278;315727820;São Sebastião do Barreado;20
3157302;315730205;Santa Bárbara do Tugúrio;05
3157302;315730210;Bom Retiro;10
3157336;315733605;Santa Cruz de Minas;05
3157377;315737705;Santa Cruz de Salinas;05
3157377;315737710;Água Boa de Santa Cruz;10
3157377;315737725;Santo Antônio da Itinga;25
3157401;315740105;Santa Cruz do Escalvado;05
3157401;315740110;São Sebastião do Soberbo;10
3157401;315740115;Zito Soares;15
3157500;315750005;Santa Efigênia de Minas;05
3157609;315760905;Santa Fé de Minas;05
3157658;315765805;Santa Helena de Minas;05
3157658;315765810;Bom Jesus da Vitória;10
3157708;315770805;Santa Juliana;05
3157708;315770810;Zelândia;10
3157807;315780705;Santa Luzia;05
3157807;315780710;São Benedito;10
3157906;315790605;Santa Margarida;05
3157906;315790610;Ribeirão de São Domingos;10
3158003;315800305;Santa Maria de Itabira;05
3158003;315800310;Itauninha;10
3158102;315810205;Santa Maria do Salto;05
3158201;315820105;Santa Maria do Suaçuí;05
3158201;315820107;Brejo de Minas;07
3158201;315820110;Glucínio;10
3158201;315820120;Poaia;20
3158300;315830005;Santana da Vargem;05
3158409;315840905;Santana de Cataguases;05
3158508;315850805;Santana de Pirapama;05
3158508;315850810;Fechados;10
3158607;315860705;Santana do Deserto;05
3158706;315870605;Santana do Garambéu;05
3158805;315880505;Santana do Jacaré;05
3158904;315890405;Santana do Manhuaçu;05
3158904;315890410;Santa Filomena;10
3158953;315895305;Santana do Paraíso;05
3159001;315900105;Santana do Riacho;05
3159001;315900110;Serra do Cipó;10
3159100;315910005;Santana dos Montes;05
3159100;315910010;Joselândia;10
3159209;315920905;Santa Rita de Caldas;05
3159209;315920907;Pião;07
3159209;315920910;São Bento de Caldas;10
3159308;315930805;Santa Rita de Jacutinga;05
3159308;315930810;Itaboca;10
3159357;315935705;Santa Rita de Minas;05
